timestamp,water_depth,event_key,state
246.071,2.365,NONE,BLOCKAGE
247.071,2.040,NONE,BLOCKAGE
248.072,3.394,NONE,BLOCKAGE
249.072,3.051,NONE,BLOCKAGE
250.073,3.051,NONE,BLOCKAGE
251.073,2.708,NONE,BLOCKAGE
252.074,2.382,NONE,BLOCKAGE
253.074,2.365,NONE,BLOCKAGE
254.075,3.394,NONE,BLOCKAGE
255.075,3.051,NONE,BLOCKAGE
256.076,3.051,NONE,BLOCKAGE
257.076,2.726,NONE,BLOCKAGE
258.077,2.708,NONE,BLOCKAGE
259.077,3.737,NONE,BLOCKAGE
260.078,2.365,NONE,BLOCKAGE
261.078,3.394,NONE,BLOCKAGE
262.079,3.051,NONE,BLOCKAGE
263.079,2.708,NONE,BLOCKAGE
264.080,2.708,NONE,BLOCKAGE
265.080,2.708,NONE,BLOCKAGE
266.081,3.737,NONE,BLOCKAGE
267.081,3.394,NONE,BLOCKAGE
268.082,3.394,NONE,BLOCKAGE
269.082,3.051,NONE,BLOCKAGE
270.083,4.406,NONE,BLOCKAGE
271.083,4.063,NONE,BLOCKAGE
272.084,3.737,NONE,BLOCKAGE
273.084,3.737,NONE,BLOCKAGE
274.085,3.737,NONE,BLOCKAGE
275.085,4.749,NONE,BLOCKAGE
276.086,4.406,NONE,BLOCKAGE
277.086,4.406,NONE,BLOCKAGE
278.087,4.063,NONE,BLOCKAGE
279.087,4.063,NONE,BLOCKAGE
280.088,4.080,NONE,BLOCKAGE
281.088,5.109,NONE,BLOCKAGE
282.089,5.109,NONE,BLOCKAGE
283.089,4.749,NONE,BLOCKAGE
284.090,4.406,NONE,BLOCKAGE
285.090,4.406,NONE,BLOCKAGE
286.091,5.418,NONE,BLOCKAGE
287.091,5.418,NONE,BLOCKAGE
288.092,5.109,NONE,BLOCKAGE
289.092,5.109,NONE,BLOCKAGE
290.093,6.070,NONE,BLOCKAGE
291.093,4.732,NONE,BLOCKAGE
292.094,5.744,NONE,BLOCKAGE
293.094,4.406,NONE,BLOCKAGE
294.095,5.418,NONE,BLOCKAGE
295.095,5.418,NONE,BLOCKAGE
296.096,6.396,NONE,BLOCKAGE
297.096,5.092,NONE,BLOCKAGE
298.097,3.737,NONE,BLOCKAGE
299.097,4.732,BLOCKAGE_REMOVED,CLEAR
300.098,5.109,NONE,CLEAR
301.098,4.406,NONE,CLEAR
302.099,4.749,NONE,CLEAR
303.099,4.749,NONE,CLEAR
304.100,4.749,NONE,CLEAR
305.100,4.749,NONE,CLEAR
306.101,4.423,NONE,CLEAR
307.101,5.418,NONE,CLEAR
308.102,5.418,NONE,CLEAR
309.102,4.080,NONE,CLEAR
310.103,5.109,NONE,CLEAR
311.103,5.109,NONE,CLEAR
312.104,5.109,NONE,CLEAR
313.104,5.109,NONE,CLEAR
314.105,6.070,NONE,CLEAR
315.105,5.744,NONE,CLEAR
316.106,5.744,NONE,CLEAR
317.106,5.744,NONE,CLEAR
318.107,5.418,NONE,CLEAR
319.107,5.418,NONE,CLEAR
320.108,5.418,NONE,CLEAR
321.108,6.396,NONE,CLEAR
322.109,5.092,NONE,CLEAR
323.109,5.109,NONE,CLEAR
324.110,6.070,NONE,CLEAR
325.110,6.070,NONE,CLEAR
326.111,4.749,NONE,CLEAR
327.111,5.744,NONE,CLEAR
328.112,5.744,NONE,CLEAR
329.112,5.744,NONE,CLEAR
330.113,5.418,NONE,CLEAR
331.113,5.418,NONE,CLEAR
332.114,6.396,NONE,CLEAR
333.114,6.396,NONE,CLEAR
334.115,6.396,NONE,CLEAR
335.115,6.070,NONE,CLEAR
336.116,6.053,NONE,CLEAR
337.116,6.070,NONE,CLEAR
338.117,6.070,NONE,CLEAR
339.117,5.744,NONE,CLEAR
340.118,6.704,NONE,CLEAR
341.118,6.704,NONE,CLEAR
342.119,6.704,NONE,CLEAR
